HEP Code,HEP Name,Year,State,Cohort,Program,Amount
3014,University of Newcastle,2005,NSW,ATN,RTS,"12,567,130 "
3027,University of South Australia,2005,SA,ATN,APA,"1,590,555 "
3027,University of South Australia,2005,SA,ATN,IPRS,"321,349 "
3027,University of South Australia,2005,SA,ATN,IGS,"4,663,530 "
3027,University of South Australia,2005,SA,ATN,RIBG,"1,495,109 "
3027,University of South Australia,2005,SA,ATN,RTS,"7,797,416 "
2201,University of Southern Queensland,2005,QLD,RUN,APA,"352,955 "
2201,University of Southern Queensland,2005,QLD,RUN,IPRS,"55,323 "
2201,University of Southern Queensland,2005,QLD,RUN,IGS,"1,095,699 "
2201,University of Southern Queensland,2005,QLD,RUN,RIBG,"434,962 "
2201,University of Southern Queensland,2005,QLD,RUN,RTS,"2,239,582 "
3045,University of Tasmania,2005,TAS,non-aligned,APA,"2,207,636 "
3045,University of Tasmania,2005,TAS,non-aligned,IPRS,"476,354 "
3045,University of Tasmania,2005,TAS,non-aligned,IGS,"7,448,731 "
3045,University of Tasmania,2005,TAS,non-aligned,RIBG,"4,994,193 "
3045,University of Tasmania,2005,TAS,non-aligned,RTS,"15,874,082 "
3016,University of Technology Sydney,2005,NSW,ATN,APA,"1,440,131 "
3016,University of Technology Sydney,2005,NSW,ATN,IPRS,"265,635 "
3016,University of Technology Sydney,2005,NSW,ATN,IGS,"3,968,774 "
3016,University of Technology Sydney,2005,NSW,ATN,RIBG,"1,898,036 "
3016,University of Technology Sydney,2005,NSW,ATN,RTS,"9,796,882 "
3043,University of the Sunshine Coast,2005,QLD,RUN,APA,"58,826 "
3043,University of the Sunshine Coast,2005,QLD,RUN,IPRS,"15,626 "
3043,University of the Sunshine Coast,2005,QLD,RUN,IGS,"186,068 "
3043,University of the Sunshine Coast,2005,QLD,RUN,RIBG,"72,389 "
3043,University of the Sunshine Coast,2005,QLD,RUN,RTS,"695,971 "
1058,University of Wollongong,2005,NSW,non-aligned,APA,"1,795,967 "
1058,University of Wollongong,2005,NSW,non-aligned,IPRS,"365,628 "
1058,University of Wollongong,2005,NSW,non-aligned,IGS,"5,568,943 "
1058,University of Wollongong,2005,NSW,non-aligned,RIBG,"3,066,219 "
1058,University of Wollongong,2005,NSW,non-aligned,RPS,"108,159 "
1058,University of Wollongong,2005,NSW,non-aligned,RTS,"13,133,907 "
3007,Victoria University,2005,VIC,non-aligned,APA,"773,156 "
3007,Victoria University,2005,VIC,non-aligned,IPRS,"154,989 "
3007,Victoria University,2005,VIC,non-aligned,IGS,"1,962,220 "
3007,Victoria University,2005,VIC,non-aligned,RIBG,"706,478 "
3007,Victoria University,2005,VIC,non-aligned,RTS,"5,340,119 "
3004,Western Sydney University,2005,NSW,IRU,APA,"1,321,912 "
3004,Western Sydney University,2005,NSW,IRU,IPRS,"276,615 "
3004,Western Sydney University,2005,NSW,IRU,IGS,"3,437,603 "
3004,Western Sydney University,2005,NSW,IRU,RIBG,"1,358,959 "
3004,Western Sydney University,2005,NSW,IRU,RTS,"8,286,660 "
3006,Australian Catholic University,2004,OTHER,non-aligned,APA,"215,841 "
3006,Australian Catholic University,2004,OTHER,non-aligned,IPRS,"55,563 "
3006,Australian Catholic University,2004,OTHER,non-aligned,IGS,"514,703 "
3006,Australian Catholic University,2004,OTHER,non-aligned,RIBG,"187,339 "
3006,Australian Catholic University,2004,OTHER,non-aligned,RTS,"1,047,280 "
2246,Batchelor Institute of Indigenous Tertiary Education,2004,NT,non-aligned,IGS,"10,965 "
3003,Bond University ,2004,QLD,non-aligned,APA,"57,690 "
3003,Bond University ,2004,QLD,non-aligned,IPRS,"55,563 "
3003,Bond University ,2004,QLD,non-aligned,IGS,"64,500 "
3003,Bond University ,2004,QLD,non-aligned,RIBG,"31,900 "
3003,Bond University ,2004,QLD,non-aligned,RTS,"28,309 "
2200,Central Queensland University,2004,QLD,RUN,APA,"375,416 "
2200,Central Queensland University,2004,QLD,RUN,IPRS,"66,591 "
2200,Central Queensland University,2004,QLD,RUN,IGS,"1,043,461 "
2200,Central Queensland University,2004,QLD,RUN,RIBG,"346,270 "
2200,Central Queensland University,2004,QLD,RUN,RPS,"33,500 "
2200,Central Queensland University,2004,QLD,RUN,RTS,"2,798,580 "
3001,Charles Darwin University,2004,NT,non-aligned,APA,"360,402 "
3001,Charles Darwin University,2004,NT,non-aligned,IPRS,"55,563 "
3001,Charles Darwin University,2004,NT,non-aligned,IGS,"1,188,849 "
3001,Charles Darwin University,2004,NT,non-aligned,RIBG,"384,537 "
3001,Charles Darwin University,2004,NT,non-aligned,RPS,"122,800 "
3001,Charles Darwin University,2004,NT,non-aligned,RTS,"2,276,166 "
3005,Charles Sturt University,2004,NSW,RUN,APA,"496,203 "
3005,Charles Sturt University,2004,NSW,RUN,IPRS,"86,950 "
3005,Charles Sturt University,2004,NSW,RUN,IGS,"1,300,509 "
3005,Charles Sturt University,2004,NSW,RUN,RIBG,"843,377 "
3005,Charles Sturt University,2004,NSW,RUN,RPS,"145,147 "
3005,Charles Sturt University,2004,NSW,RUN,RTS,"3,060,130 "
2236,Curtin University,2004,WA,ATN,APA,"1,709,921 "
2236,Curtin University,2004,WA,ATN,IPRS,"459,349 "
2236,Curtin University,2004,WA,ATN,IGS,"5,624,175 "
2236,Curtin University,2004,WA,ATN,RIBG,"1,563,468 "
2236,Curtin University,2004,WA,ATN,RTS,"11,341,374 "
3030,Deakin University,2004,VIC,ATN,APA,"1,458,856 "
3030,Deakin University,2004,VIC,ATN,IPRS,"247,277 "
3030,Deakin University,2004,VIC,ATN,IGS,"3,153,662 "
3030,Deakin University,2004,VIC,ATN,RIBG,"1,589,712 "
3030,Deakin University,2004,VIC,ATN,RTS,"8,047,695 "
2235,Edith Cowan University,2004,WA,non-aligned,APA,"800,000 "
2235,Edith Cowan University,2004,WA,non-aligned,IPRS,"166,689 "
2235,Edith Cowan University,2004,WA,non-aligned,IGS,"1,534,666 "
2235,Edith Cowan University,2004,WA,non-aligned,RIBG,"523,182 "
2235,Edith Cowan University,2004,WA,non-aligned,RTS,"3,937,219 "
2154,Federation University Australia,2004,VIC,RUN,APA,"217,462 "
2154,Federation University Australia,2004,VIC,RUN,IPRS,"55,563 "
2154,Federation University Australia,2004,VIC,RUN,IGS,"510,745 "
2154,Federation University Australia,2004,VIC,RUN,RIBG,"174,994 "
2154,Federation University Australia,2004,VIC,RUN,RTS,"1,048,968 "
3029,Flinders University,2004,SA,IRU,APA,"1,832,020 "
3029,Flinders University,2004,SA,IRU,IPRS,"327,016 "
3029,Flinders University,2004,SA,IRU,IGS,"6,777,998 "
3029,Flinders University,2004,SA,IRU,RIBG,"3,481,966 "
3029,Flinders University,2004,SA,IRU,RTS,"11,278,855 "
3032,Griffith University,2004,QLD,IRU,APA,"2,120,900 "
3032,Griffith University,2004,QLD,IRU,IPRS,"356,282 "
3032,Griffith University,2004,QLD,IRU,IGS,"6,517,683 "
3032,Griffith University,2004,QLD,IRU,RIBG,"2,616,848 "
3032,Griffith University,2004,QLD,IRU,RTS,"11,957,766 "
1019,James Cook University,2004,QLD,IRU,APA,"1,396,564 "
1019,James Cook University,2004,QLD,IRU,IPRS,"348,223 "
1019,James Cook University,2004,QLD,IRU,IGS,"4,076,749 "
1019,James Cook University,2004,QLD,IRU,RIBG,"1,778,804 "
1019,James Cook University,2004,QLD,IRU,RPS,"660,192 "
1019,James Cook University,2004,QLD,IRU,RTS,"8,423,322 "
3020,La Trobe University,2004,VIC,IRU,APA,"2,288,617 "
3020,La Trobe University,2004,VIC,IRU,IPRS,"471,225 "
3020,La Trobe University,2004,VIC,IRU,IGS,"6,046,080 "
3020,La Trobe University,2004,VIC,IRU,RIBG,"3,121,884 "
3020,La Trobe University,2004,VIC,IRU,RPS,"1,720,300 "
3020,La Trobe University,2004,VIC,IRU,RTS,"13,576,316 "
3025,Macquarie University,2004,NSW,non-aligned,APA,"1,676,625 "
3025,Macquarie University,2004,NSW,non-aligned,IPRS,"333,378 "
3025,Macquarie University,2004,NSW,non-aligned,IGS,"6,019,746 "
3025,Macquarie University,2004,NSW,non-aligned,RIBG,"2,495,128 "
3025,Macquarie University,2004,NSW,non-aligned,RTS,"12,228,568 "
3035,Monash University,2004,VIC,Go8,APA,"6,332,646 "
3035,Monash University,2004,VIC,Go8,IPRS,"1,163,855 "
3035,Monash University,2004,VIC,Go8,IGS,"20,330,754 "
3035,Monash University,2004,VIC,Go8,RIBG,"11,037,862 "
3035,Monash University,2004,VIC,Go8,RTS,"37,800,609 "
1034,Murdoch University,2004,WA,IRU,APA,"1,242,122 "
1034,Murdoch University,2004,WA,IRU,IPRS,"253,639 "
1034,Murdoch University,2004,WA,IRU,IGS,"4,580,293 "
1034,Murdoch University,2004,WA,IRU,RIBG,"2,408,825 "
1034,Murdoch University,2004,WA,IRU,RTS,"8,813,784 "
3042,Queensland University of Technology,2004,QLD,non-aligned,APA,"1,865,241 "
3042,Queensland University of Technology,2004,QLD,non-aligned,IPRS,"364,765 "
3042,Queensland University of Technology,2004,QLD,non-aligned,IGS,"4,902,656 "
3042,Queensland University of Technology,2004,QLD,non-aligned,RIBG,"1,745,934 "
3042,Queensland University of Technology,2004,QLD,non-aligned,RTS,"9,887,670 "
3034,Royal Melbourne Institute of Technology,2004,VIC,ATN,APA,"2,204,351 "
3034,Royal Melbourne Institute of Technology,2004,VIC,ATN,IPRS,"535,271 "
3034,Royal Melbourne Institute of Technology,2004,VIC,ATN,IGS,"4,896,266 "
3034,Royal Melbourne Institute of Technology,2004,VIC,ATN,RIBG,"1,106,856 "
3034,Royal Melbourne Institute of Technology,2004,VIC,ATN,RTS,"12,110,714 "
3038,Southern Cross University,2004,NSW,RUN,APA,"582,863 "
3038,Southern Cross University,2004,NSW,RUN,IPRS,"126,819 "
3038,Southern Cross University,2004,NSW,RUN,IGS,"1,304,352 "
3038,Southern Cross University,2004,NSW,RUN,RIBG,"450,402 "
3038,Southern Cross University,2004,NSW,RUN,RTS,"2,774,619 "
2177,Swinburne University of Technology,2004,VIC,non-aligned,APA,"836,705 "
2177,Swinburne University of Technology,2004,VIC,non-aligned,IPRS,"166,689 "
2177,Swinburne University of Technology,2004,VIC,non-aligned,IGS,"1,876,062 "
2177,Swinburne University of Technology,2004,VIC,non-aligned,RIBG,"853,483 "
2177,Swinburne University of Technology,2004,VIC,non-aligned,RTS,"4,946,000 "
3033,The Australian National University,2004,ACT,Go8,APA,"5,174,231 "
3033,The Australian National University,2004,ACT,Go8,IPRS,"1,079,026 "
3033,The Australian National University,2004,ACT,Go8,IGS,"15,969,556 "
3033,The Australian National University,2004,ACT,Go8,RIBG,"10,602,642 "
3033,The Australian National University,2004,ACT,Go8,RTS,"24,009,218 "
3010,The University of Adelaide,2004,SA,Go8,APA,"4,205,405 "
3010,The University of Adelaide,2004,SA,Go8,IPRS,"789,759 "
3010,The University of Adelaide,2004,SA,Go8,IGS,"15,950,625 "
3010,The University of Adelaide,2004,SA,Go8,RIBG,"12,193,616 "
3010,The University of Adelaide,2004,SA,Go8,RTS,"29,161,228 "
3036,The University of Melbourne,2004,VIC,Go8,APA,"10,065,273 "
3036,The University of Melbourne,2004,VIC,Go8,IPRS,"1,740,693 "
3036,The University of Melbourne,2004,VIC,Go8,IGS,"31,395,168 "
3036,The University of Melbourne,2004,VIC,Go8,RIBG,"21,901,068 "
3036,The University of Melbourne,2004,VIC,Go8,RTS,"53,772,689 "
3044,The University of Notre Dame Australia,2004,WA,non-aligned,APA,"39,972 "
3044,The University of Notre Dame Australia,2004,WA,non-aligned,IPRS,"55,563 "
3044,The University of Notre Dame Australia,2004,WA,non-aligned,IGS,"101,540 "
3044,The University of Notre Dame Australia,2004,WA,non-aligned,RIBG,"13,954 "
3044,The University of Notre Dame Australia,2004,WA,non-aligned,RTS,"135,566 "
3019,The University of Queensland,2004,QLD,Go8,APA,"8,365,252 "
3019,The University of Queensland,2004,QLD,Go8,IPRS,"1,666,891 "
3019,The University of Queensland,2004,QLD,Go8,IGS,"28,947,186 "
3019,The University of Queensland,2004,QLD,Go8,RIBG,"15,365,694 "
3019,The University of Queensland,2004,QLD,Go8,RTS,"52,096,884 "
3040,The University of Sydney,2004,NSW,Go8,APA,"8,810,969 "
3040,The University of Sydney,2004,NSW,Go8,IPRS,"1,592,666 "
3040,The University of Sydney,2004,NSW,Go8,IGS,"29,161,735 "
3040,The University of Sydney,2004,NSW,Go8,RIBG,"17,395,230 "
3040,The University of Sydney,2004,NSW,Go8,RTS,"56,732,551 "
1055,The University of Western Australia,2004,WA,Go8,APA,"4,696,046 "
1055,The University of Western Australia,2004,WA,Go8,IPRS,"849,987 "
1055,The University of Western Australia,2004,WA,Go8,IGS,"15,968,576 "
1055,The University of Western Australia,2004,WA,Go8,RIBG,"12,420,404 "
1055,The University of Western Australia,2004,WA,Go8,RTS,"28,412,257 "
2241,University of Canberra,2004,ACT,IRU,APA,"557,153 "
2241,University of Canberra,2004,ACT,IRU,IPRS,"111,126 "
2241,University of Canberra,2004,ACT,IRU,IGS,"1,820,481 "
2241,University of Canberra,2004,ACT,IRU,RIBG,"463,091 "
2241,University of Canberra,2004,ACT,IRU,RTS,"2,696,066 "
4331,University of Divinity,2004,VIC,non-aligned,APA,"112,069 "
4331,University of Divinity,2004,VIC,non-aligned,IPRS,"44,535 "
4331,University of Divinity,2004,VIC,non-aligned,IGS,"154,079 "
4331,University of Divinity,2004,VIC,non-aligned,RTS,"99,221 "
3039,University of New England,2004,NSW,RUN,APA,"1,298,719 "
3039,University of New England,2004,NSW,RUN,IPRS,"308,354 "
3039,University of New England,2004,NSW,RUN,IGS,"3,703,657 "
3039,University of New England,2004,NSW,RUN,RIBG,"2,012,574 "
3039,University of New England,2004,NSW,RUN,RPS,"461,152 "
3039,University of New England,2004,NSW,RUN,RTS,"8,718,335 "
3013,University of New South Wales,2004,NSW,Go8,APA,"6,860,499 "
3013,University of New South Wales,2004,NSW,Go8,IPRS,"1,517,168 "
3013,University of New South Wales,2004,NSW,Go8,IGS,"24,518,694 "
3013,University of New South Wales,2004,NSW,Go8,RIBG,"14,903,584 "
3013,University of New South Wales,2004,NSW,Go8,RTS,"41,612,373 "
3014,University of Newcastle,2004,NSW,ATN,APA,"1,952,853 "
3014,University of Newcastle,2004,NSW,ATN,IPRS,"393,607 "
3014,University of Newcastle,2004,NSW,ATN,IGS,"6,769,514 "
3014,University of Newcastle,2004,NSW,ATN,RIBG,"3,903,952 "
3014,University of Newcastle,2004,NSW,ATN,RPS,"2,615,453 "
3014,University of Newcastle,2004,NSW,ATN,RTS,"12,473,468 "
3027,University of South Australia,2004,SA,ATN,APA,"1,421,292 "
3027,University of South Australia,2004,SA,ATN,IPRS,"298,174 "
3027,University of South Australia,2004,SA,ATN,IGS,"4,766,380 "
3027,University of South Australia,2004,SA,ATN,RIBG,"1,328,726 "
3027,University of South Australia,2004,SA,ATN,RTS,"7,157,063 "
2201,University of Southern Queensland,2004,QLD,RUN,APA,"344,011 "
2201,University of Southern Queensland,2004,QLD,RUN,IPRS,"55,563 "
2201,University of Southern Queensland,2004,QLD,RUN,IGS,"965,513 "
2201,University of Southern Queensland,2004,QLD,RUN,RIBG,"454,828 "
2201,University of Southern Queensland,2004,QLD,RUN,RTS,"2,236,515 "
3045,University of Tasmania,2004,TAS,non-aligned,APA,"2,166,229 "
3045,University of Tasmania,2004,TAS,non-aligned,IPRS,"440,687 "
3045,University of Tasmania,2004,TAS,non-aligned,IGS,"7,613,822 "
3045,University of Tasmania,2004,TAS,non-aligned,RIBG,"4,375,345 "
3045,University of Tasmania,2004,TAS,non-aligned,RTS,"16,112,372 "
3016,University of Technology Sydney,2004,NSW,ATN,APA,"1,342,831 "
3016,University of Technology Sydney,2004,NSW,ATN,IPRS,"242,611 "
3016,University of Technology Sydney,2004,NSW,ATN,IGS,"3,864,921 "
3016,University of Technology Sydney,2004,NSW,ATN,RIBG,"1,419,071 "
3016,University of Technology Sydney,2004,NSW,ATN,RTS,"10,100,412 "
3043,University of the Sunshine Coast,2004,QLD,RUN,APA,"49,358 "
3043,University of the Sunshine Coast,2004,QLD,RUN,IGS,"137,834 "
3043,University of the Sunshine Coast,2004,QLD,RUN,RIBG,"41,880 "
3043,University of the Sunshine Coast,2004,QLD,RUN,RTS,"566,925 "
1058,University of Wollongong,2004,NSW,non-aligned,APA,"1,767,461 "
1058,University of Wollongong,2004,NSW,non-aligned,IPRS,"427,963 "
1058,University of Wollongong,2004,NSW,non-aligned,IGS,"5,330,900 "
1058,University of Wollongong,2004,NSW,non-aligned,RIBG,"2,739,082 "
1058,University of Wollongong,2004,NSW,non-aligned,RTS,"13,540,826 "
3007,Victoria University,2004,VIC,non-aligned,APA,"765,308 "
3007,Victoria University,2004,VIC,non-aligned,IPRS,"153,541 "
3007,Victoria University,2004,VIC,non-aligned,IGS,"1,783,029 "
3007,Victoria University,2004,VIC,non-aligned,RIBG,"607,736 "
3007,Victoria University,2004,VIC,non-aligned,RTS,"5,477,190 "
3004,Western Sydney University,2004,NSW,IRU,APA,"1,232,620 "
3004,Western Sydney University,2004,NSW,IRU,IPRS,"277,815 "
3004,Western Sydney University,2004,NSW,IRU,IGS,"3,415,916 "
3004,Western Sydney University,2004,NSW,IRU,RIBG,"1,425,752 "
3004,Western Sydney University,2004,NSW,IRU,RTS,"8,301,897 "
3006,Australian Catholic University,2003,OTHER,non-aligned,APA,"199,474 "
3006,Australian Catholic University,2003,OTHER,non-aligned,IPRS,"55,580 "
3006,Australian Catholic University,2003,OTHER,non-aligned,IGS,"478,986 "
3006,Australian Catholic University,2003,OTHER,non-aligned,RIBG,"119,672 "
3006,Australian Catholic University,2003,OTHER,non-aligned,RTS,"997,918 "
2246,Batchelor Institute of Indigenous Tertiary Education,2003,NT,non-aligned,IGS,"10,204 "
3003,Bond University ,2003,QLD,non-aligned,APA,"60,551 "
3003,Bond University ,2003,QLD,non-aligned,IPRS,"55,580 "
3003,Bond University ,2003,QLD,non-aligned,IGS,"60,024 "
3003,Bond University ,2003,QLD,non-aligned,RIBG,"24,916 "
3003,Bond University ,2003,QLD,non-aligned,RTS,"26,345 "
2200,Central Queensland University,2003,QLD,RUN,APA,"333,237 "
2200,Central Queensland University,2003,QLD,RUN,IPRS,"68,733 "
2200,Central Queensland University,2003,QLD,RUN,IGS,"971,052 "
2200,Central Queensland University,2003,QLD,RUN,RIBG,"284,291 "
2200,Central Queensland University,2003,QLD,RUN,RTS,"2,803,758 "
3001,Charles Darwin University,2003,NT,non-aligned,APA,"322,922 "
3001,Charles Darwin University,2003,NT,non-aligned,IPRS,"55,580 "
3001,Charles Darwin University,2003,NT,non-aligned,IGS,"1,235,817 "
3001,Charles Darwin University,2003,NT,non-aligned,RIBG,"408,325 "
3001,Charles Darwin University,2003,NT,non-aligned,RTS,"2,233,154 "
3005,Charles Sturt University,2003,NSW,RUN,APA,"494,209 "
3005,Charles Sturt University,2003,NSW,RUN,IPRS,"71,278 "
3005,Charles Sturt University,2003,NSW,RUN,IGS,"1,210,263 "
3005,Charles Sturt University,2003,NSW,RUN,RIBG,"606,956 "
3005,Charles Sturt University,2003,NSW,RUN,RPS,"90,520 "
3005,Charles Sturt University,2003,NSW,RUN,RTS,"3,065,792 "
2236,Curtin University,2003,WA,ATN,APA,"1,819,843 "
2236,Curtin University,2003,WA,ATN,IPRS,"506,162 "
2236,Curtin University,2003,WA,ATN,IGS,"5,233,897 "
2236,Curtin University,2003,WA,ATN,RIBG,"1,512,750 "
2236,Curtin University,2003,WA,ATN,RTS,"10,554,343 "
3030,Deakin University,2003,VIC,ATN,APA,"1,423,207 "
3030,Deakin University,2003,VIC,ATN,IPRS,"189,652 "
3030,Deakin University,2003,VIC,ATN,IGS,"2,934,820 "
3030,Deakin University,2003,VIC,ATN,RIBG,"1,205,608 "
3030,Deakin University,2003,VIC,ATN,RTS,"7,489,228 "
2235,Edith Cowan University,2003,WA,non-aligned,APA,"826,413 "
2235,Edith Cowan University,2003,WA,non-aligned,IPRS,"166,741 "
2235,Edith Cowan University,2003,WA,non-aligned,IGS,"1,428,171 "
2235,Edith Cowan University,2003,WA,non-aligned,RIBG,"403,856 "
2235,Edith Cowan University,2003,WA,non-aligned,RTS,"3,663,997 "
2154,Federation University Australia,2003,VIC,RUN,APA,"189,573 "
2154,Federation University Australia,2003,VIC,RUN,IPRS,"55,580 "
2154,Federation University Australia,2003,VIC,RUN,IGS,"475,303 "
2154,Federation University Australia,2003,VIC,RUN,RIBG,"96,786 "
2154,Federation University Australia,2003,VIC,RUN,RTS,"1,035,561 "
3029,Flinders University,2003,SA,IRU,APA,"1,797,762 "
3029,Flinders University,2003,SA,IRU,IPRS,"300,812 "
3029,Flinders University,2003,SA,IRU,IGS,"7,045,772 "
3029,Flinders University,2003,SA,IRU,RIBG,"3,464,769 "
